,Unnamed: 0,Price_Category,Number of Bedrooms,County,Rent_Price,Land_Price,Population of County,Average_Value_County,Rent_To_Land_Ratio,Average_Value_Bedroom_Count,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m,Net_Income
173,173,Standard,1 to 3 bed,Cork,1130.28,17875,584156,1107.281059,0.063232448,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
174,174,Standard,Three bed,Cork,1126.23,17875,584156,1107.281059,0.063005874,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
175,175,Standard,1 to 2 bed,Cork,1117.68,17875,584156,1107.281059,0.062527552,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
176,176,Standard,1 to 2 bed,Cork,1100.82,17875,584156,1107.281059,0.061584336,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
177,177,Standard,Two bed,Cork,1099.78,17875,584156,1107.281059,0.061526154,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
178,178,Standard,Three bed,Cork,1094.51,17875,584156,1107.281059,0.061231329,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
179,179,Standard,1 to 3 bed,Cork,1092.36,17875,584156,1107.281059,0.061111049,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
180,180,Standard,Two bed,Cork,1083.15,17875,584156,1107.281059,0.060595804,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
181,181,Standard,Three bed,Cork,1078.19,17875,584156,1107.281059,0.060318322,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
182,182,Standard,Two bed,Cork,1071.1,17875,584156,1107.281059,0.059921678,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
183,183,Standard,Four plus bed,Cork,1070.71,17875,584156,1107.281059,0.05989986,1508.663846,1818.53,2259.48,341.84,8467.08,184.82,60620
184,184,Standard,Two bed,Cork,1064.16,17875,584156,1107.281059,0.059533427,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
185,185,Standard,One bed,Cork,1063.55,17875,584156,1107.281059,0.059499301,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
186,186,Standard,1 to 2 bed,Cork,1055.82,17875,584156,1107.281059,0.059066853,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
187,187,Standard,1 to 2 bed,Cork,1055.73,17875,584156,1107.281059,0.059061818,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
188,188,Standard,All bedrooms,Cork,1054.97,17875,584156,1107.281059,0.059019301,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
189,189,Standard,1 to 2 bed,Cork,1041.69,17875,584156,1107.281059,0.058276364,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
190,190,Standard,Three bed,Cork,1037.96,17875,584156,1107.281059,0.058067692,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
191,191,Standard,One bed,Cork,1032.23,17875,584156,1107.281059,0.057747133,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
192,192,Standard,1 to 3 bed,Cork,1031.03,17875,584156,1107.281059,0.05768,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
193,193,Standard,1 to 2 bed,Cork,1017.06,17875,584156,1107.281059,0.056898462,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
194,194,Standard,Three bed,Cork,1013.62,17875,584156,1107.281059,0.056706014,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
195,195,Standard,All bedrooms,Cork,1012.01,17875,584156,1107.281059,0.056615944,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
196,196,Standard,Three bed,Cork,1010.65,17875,584156,1107.281059,0.05653986,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
197,197,Standard,All bedrooms,Cork,1002.12,17875,584156,1107.281059,0.056062657,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
198,198,Standard,1 to 3 bed,Cork,999.73,17875,584156,1107.281059,0.055928951,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
199,199,Standard,Two bed,Cork,996.74,17875,584156,1107.281059,0.055761678,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
200,200,Standard,One bed,Cork,995.58,17875,584156,1107.281059,0.055696783,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
201,201,Standard,One bed,Cork,995.41,17875,584156,1107.281059,0.055687273,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
202,202,Standard,All bedrooms,Cork,994.88,17875,584156,1107.281059,0.055657622,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
203,203,Standard,All bedrooms,Cork,994.32,17875,584156,1107.281059,0.055626294,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
204,204,Standard,1 to 3 bed,Cork,994.32,17875,584156,1107.281059,0.055626294,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
205,205,Standard,1 to 3 bed,Cork,993.55,17875,584156,1107.281059,0.055583217,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
206,206,Standard,All bedrooms,Cork,993.37,17875,584156,1107.281059,0.055573147,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
207,207,Standard,Two bed,Cork,992.19,17875,584156,1107.281059,0.055507133,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
208,208,Standard,All bedrooms,Cork,988.2,17875,584156,1107.281059,0.055283916,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
209,209,Standard,One bed,Cork,987.68,17875,584156,1107.281059,0.055254825,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
210,210,Standard,1 to 3 bed,Cork,974.68,17875,584156,1107.281059,0.054527552,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
211,211,Standard,Three bed,Cork,973.97,17875,584156,1107.281059,0.054487832,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
212,212,Standard,1 to 3 bed,Cork,973.77,17875,584156,1107.281059,0.054476643,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
213,213,Standard,All bedrooms,Cork,970.34,17875,584156,1107.281059,0.054284755,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
214,214,Standard,Three bed,Cork,960.81,17875,584156,1107.281059,0.053751608,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
215,215,Standard,Three bed,Cork,959.83,17875,584156,1107.281059,0.053696783,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
216,216,Standard,1 to 3 bed,Cork,953.08,17875,584156,1107.281059,0.053319161,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
217,217,Standard,One bed,Cork,952.96,17875,584156,1107.281059,0.053312448,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
218,218,Standard,All bedrooms,Cork,949.5,17875,584156,1107.281059,0.053118881,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
219,219,Standard,Two bed,Cork,948.25,17875,584156,1107.281059,0.053048951,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
220,220,Standard,Three bed,Cork,945.33,17875,584156,1107.281059,0.052885594,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
221,221,Standard,1 to 3 bed,Cork,938.29,17875,584156,1107.281059,0.052491748,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
222,222,Standard,All bedrooms,Cork,938.08,17875,584156,1107.281059,0.05248,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
223,223,Standard,Two bed,Cork,935.98,17875,584156,1107.281059,0.052362517,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
224,224,Standard,1 to 2 bed,Cork,930.22,17875,584156,1107.281059,0.05204028,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
225,225,Standard,Four plus bed,Cork,922.4,17875,584156,1107.281059,0.051602797,1508.663846,1818.53,2259.48,341.84,8467.08,184.82,60620
226,226,Standard,1 to 2 bed,Cork,915.74,17875,584156,1107.281059,0.05123021,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
227,227,Standard,1 to 3 bed,Cork,904.93,17875,584156,1107.281059,0.050625455,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
228,228,Standard,All bedrooms,Cork,901.31,17875,584156,1107.281059,0.050422937,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
229,229,Standard,Two bed,Cork,896.25,17875,584156,1107.281059,0.05013986,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
230,230,Standard,1 to 3 bed,Cork,894.98,17875,584156,1107.281059,0.050068811,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
231,231,Standard,1 to 2 bed,Cork,890.57,17875,584156,1107.281059,0.049822098,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
232,232,Standard,Three bed,Cork,890.4,17875,584156,1107.281059,0.049812587,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
233,233,Standard,1 to 3 bed,Cork,882.82,17875,584156,1107.281059,0.049388531,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
234,234,Standard,All bedrooms,Cork,874.99,17875,584156,1107.281059,0.04895049,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
235,235,Budget,All bedrooms,Cork,860.44,17875,584156,1107.281059,0.048136503,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
236,236,Budget,All bedrooms,Cork,857.89,17875,584156,1107.281059,0.047993846,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
237,237,Budget,Two bed,Cork,857.22,17875,584156,1107.281059,0.047956364,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
238,238,Budget,Three bed,Cork,857.14,17875,584156,1107.281059,0.047951888,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
239,239,Budget,One bed,Cork,852.75,17875,584156,1107.281059,0.047706294,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
240,240,Budget,1 to 2 bed,Cork,850.89,17875,584156,1107.281059,0.047602238,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
241,241,Budget,1 to 3 bed,Cork,850.2,17875,584156,1107.281059,0.047563636,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
242,242,Budget,All bedrooms,Cork,848.42,17875,584156,1107.281059,0.047464056,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
243,243,Budget,Three bed,Cork,844.49,17875,584156,1107.281059,0.047244196,1173.547692,1818.53,2259.48,341.84,8467.08,184.82,60620
244,244,Budget,1 to 2 bed,Cork,840.21,17875,584156,1107.281059,0.047004755,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
245,245,Budget,1 to 3 bed,Cork,835.07,17875,584156,1107.281059,0.046717203,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
246,246,Budget,1 to 2 bed,Cork,832.23,17875,584156,1107.281059,0.046558322,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
247,247,Budget,1 to 3 bed,Cork,831.75,17875,584156,1107.281059,0.046531469,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
248,248,Budget,1 to 3 bed,Cork,828.58,17875,584156,1107.281059,0.046354126,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
249,249,Budget,1 to 2 bed,Cork,825.15,17875,584156,1107.281059,0.046162238,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
250,250,Budget,All bedrooms,Cork,819.53,17875,584156,1107.281059,0.045847832,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
251,251,Budget,1 to 2 bed,Cork,817.85,17875,584156,1107.281059,0.045753846,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
252,252,Budget,Two bed,Cork,810.61,17875,584156,1107.281059,0.045348811,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
253,253,Budget,One bed,Cork,796.33,17875,584156,1107.281059,0.04454993,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
254,254,Budget,Two bed,Cork,793.82,17875,584156,1107.281059,0.04440951,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
255,255,Budget,Two bed,Cork,791.07,17875,584156,1107.281059,0.044255664,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
256,256,Budget,1 to 3 bed,Cork,790.64,17875,584156,1107.281059,0.044231608,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
257,257,Budget,All bedrooms,Cork,787.65,17875,584156,1107.281059,0.044064336,1123.136471,1818.53,2259.48,341.84,8467.08,184.82,60620
258,258,Budget,Two bed,Cork,787.08,17875,584156,1107.281059,0.044032448,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
259,259,Budget,1 to 2 bed,Cork,767.14,17875,584156,1107.281059,0.042916923,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
260,260,Budget,1 to 3 bed,Cork,755.95,17875,584156,1107.281059,0.042290909,1080.637647,1818.53,2259.48,341.84,8467.08,184.82,60620
261,261,Budget,1 to 2 bed,Cork,755.02,17875,584156,1107.281059,0.042238881,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
262,262,Budget,1 to 2 bed,Cork,736.17,17875,584156,1107.281059,0.041184336,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
263,263,Budget,One bed,Cork,719.28,17875,584156,1107.281059,0.040239441,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
264,264,Budget,1 to 2 bed,Cork,714.35,17875,584156,1107.281059,0.039963636,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
265,265,Budget,Two bed,Cork,714.31,17875,584156,1107.281059,0.039961399,1068.4544,1818.53,2259.48,341.84,8467.08,184.82,60620
266,266,Budget,1 to 2 bed,Cork,686.53,17875,584156,1107.281059,0.038407273,991.9007407,1818.53,2259.48,341.84,8467.08,184.82,60620
267,267,Budget,One bed,Cork,680.72,17875,584156,1107.281059,0.038082238,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
268,268,Budget,One bed,Cork,615.42,17875,584156,1107.281059,0.034429091,881.0827273,1818.53,2259.48,341.84,8467.08,184.82,60620
269,269,Standard,Four plus bed,Donegal,933.9,13280,167084,651.4333333,0.070323795,827.5875,151.96,202.12,48.96,78.69,13.88,45840
270,270,Budget,Four plus bed,Donegal,817.69,13280,167084,651.4333333,0.061573042,827.5875,151.96,202.12,48.96,78.69,13.88,45840
271,271,Budget,Three bed,Donegal,812.29,13280,167084,651.4333333,0.061166416,688.1016667,151.96,202.12,48.96,78.69,13.88,45840
272,272,Budget,Four plus bed,Donegal,812.09,13280,167084,651.4333333,0.061151355,827.5875,151.96,202.12,48.96,78.69,13.88,45840
273,273,Budget,All bedrooms,Donegal,787.89,13280,167084,651.4333333,0.059329066,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
274,274,Budget,Four plus bed,Donegal,746.67,13280,167084,651.4333333,0.056225151,827.5875,151.96,202.12,48.96,78.69,13.88,45840
275,275,Budget,1 to 3 bed,Donegal,745.93,13280,167084,651.4333333,0.056169428,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
276,276,Budget,Three bed,Donegal,726.56,13280,167084,651.4333333,0.054710843,688.1016667,151.96,202.12,48.96,78.69,13.88,45840
277,277,Budget,Three bed,Donegal,724.51,13280,167084,651.4333333,0.054556476,688.1016667,151.96,202.12,48.96,78.69,13.88,45840
278,278,Budget,Two bed,Donegal,712.2,13280,167084,651.4333333,0.053629518,625.056,151.96,202.12,48.96,78.69,13.88,45840
279,279,Budget,All bedrooms,Donegal,703.3,13280,167084,651.4333333,0.052959337,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
280,280,Budget,1 to 2 bed,Donegal,677.77,13280,167084,651.4333333,0.051036898,586.3271429,151.96,202.12,48.96,78.69,13.88,45840
281,281,Budget,All bedrooms,Donegal,667.09,13280,167084,651.4333333,0.050232681,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
282,282,Budget,1 to 3 bed,Donegal,666.05,13280,167084,651.4333333,0.050154367,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
283,283,Budget,Three bed,Donegal,663.47,13280,167084,651.4333333,0.04996009,688.1016667,151.96,202.12,48.96,78.69,13.88,45840
284,284,Budget,All bedrooms,Donegal,655.23,13280,167084,651.4333333,0.049339608,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
285,285,Budget,Three bed,Donegal,648.74,13280,167084,651.4333333,0.048850904,688.1016667,151.96,202.12,48.96,78.69,13.88,45840
286,286,Budget,All bedrooms,Donegal,648.24,13280,167084,651.4333333,0.048813253,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
287,287,Budget,All bedrooms,Donegal,646.62,13280,167084,651.4333333,0.048691265,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
288,288,Budget,1 to 3 bed,Donegal,639.04,13280,167084,651.4333333,0.048120482,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
289,289,Budget,Two bed,Donegal,630.45,13280,167084,651.4333333,0.047473645,625.056,151.96,202.12,48.96,78.69,13.88,45840
290,290,Budget,1 to 3 bed,Donegal,625.5,13280,167084,651.4333333,0.047100904,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
291,291,Budget,All bedrooms,Donegal,622.06,13280,167084,651.4333333,0.046841867,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
292,292,Budget,Two bed,Donegal,619.15,13280,167084,651.4333333,0.046622741,625.056,151.96,202.12,48.96,78.69,13.88,45840
293,293,Budget,Two bed,Donegal,612.2,13280,167084,651.4333333,0.046099398,625.056,151.96,202.12,48.96,78.69,13.88,45840
294,294,Budget,All bedrooms,Donegal,610.79,13280,167084,651.4333333,0.045993223,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
295,295,Budget,1 to 2 bed,Donegal,605.77,13280,167084,651.4333333,0.045615211,586.3271429,151.96,202.12,48.96,78.69,13.88,45840
296,296,Budget,1 to 2 bed,Donegal,605.63,13280,167084,651.4333333,0.045604669,586.3271429,151.96,202.12,48.96,78.69,13.88,45840
297,297,Budget,All bedrooms,Donegal,603.84,13280,167084,651.4333333,0.04546988,660.5622222,151.96,202.12,48.96,78.69,13.88,45840
298,298,Budget,1 to 3 bed,Donegal,602.37,13280,167084,651.4333333,0.045359187,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
299,299,Budget,1 to 3 bed,Donegal,596.55,13280,167084,651.4333333,0.044920934,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
300,300,Budget,One bed,Donegal,596.54,13280,167084,651.4333333,0.044920181,567.315,151.96,202.12,48.96,78.69,13.88,45840
301,301,Budget,1 to 3 bed,Donegal,592.12,13280,167084,651.4333333,0.044587349,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
302,302,Budget,1 to 2 bed,Donegal,581.81,13280,167084,651.4333333,0.043810994,586.3271429,151.96,202.12,48.96,78.69,13.88,45840
303,303,Budget,1 to 3 bed,Donegal,579.01,13280,167084,651.4333333,0.043600151,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
304,304,Budget,1 to 2 bed,Donegal,573.46,13280,167084,651.4333333,0.043182229,586.3271429,151.96,202.12,48.96,78.69,13.88,45840
305,305,Budget,1 to 3 bed,Donegal,565.41,13280,167084,651.4333333,0.042576054,623.5533333,151.96,202.12,48.96,78.69,13.88,45840
306,306,Budget,Three bed,Donegal,553.04,13280,167084,651.4333333,0.041644578,688.1016667,151.96,202.12,48.96,78.69,13.88,45840
307,307,Budget,1 to 2 bed,Donegal,552.19,13280,167084,651.4333333,0.041580572,586.3271429,151.96,202.12,48.96,78.69,13.88,45840
308,308,Budget,Two bed,Donegal,551.28,13280,167084,651.4333333,0.041512048,625.056,151.96,202.12,48.96,78.69,13.88,45840
309,309,Budget,One bed,Donegal,538.09,13280,167084,651.4333333,0.040518825,567.315,151.96,202.12,48.96,78.69,13.88,45840
310,310,Budget,1 to 2 bed,Donegal,507.66,13280,167084,651.4333333,0.03822741,586.3271429,151.96,202.12,48.96,78.69,13.88,45840
311,311,Luxury,Four plus bed,Dublin,4324.51,18395,1458154,1842.651282,0.235091601,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
312,312,Luxury,Four plus bed,Dublin,4213.17,18395,1458154,1842.651282,0.229038869,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
313,313,Luxury,Four plus bed,Dublin,4188.71,18395,1458154,1842.651282,0.22770916,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
314,314,Luxury,Four plus bed,Dublin,3941.27,18395,1458154,1842.651282,0.214257679,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
315,315,Luxury,Four plus bed,Dublin,3676.63,18395,1458154,1842.651282,0.199871161,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
316,316,Luxury,Four plus bed,Dublin,3585.99,18395,1458154,1842.651282,0.194943735,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
317,317,Luxury,Four plus bed,Dublin,3364.25,18395,1458154,1842.651282,0.182889372,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
318,318,Luxury,Three bed,Dublin,3298.2,18395,1458154,1842.651282,0.179298722,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
319,319,Luxury,Four plus bed,Dublin,3293.0,18395,1458154,1842.651282,0.179016037,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
320,320,Luxury,Four plus bed,Dublin,3281.75,18395,1458154,1842.651282,0.178404458,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
321,321,Luxury,Four plus bed,Dublin,3270.48,18395,1458154,1842.651282,0.177791791,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
322,322,Luxury,Four plus bed,Dublin,3216.02,18395,1458154,1842.651282,0.174831204,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
323,323,Luxury,Four plus bed,Dublin,3115.88,18395,1458154,1842.651282,0.169387334,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
324,324,Luxury,Four plus bed,Dublin,3086.44,18395,1458154,1842.651282,0.167786899,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
325,325,Luxury,Four plus bed,Dublin,3062.55,18395,1458154,1842.651282,0.166488176,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
326,326,Luxury,Four plus bed,Dublin,3013.47,18395,1458154,1842.651282,0.16382006,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
327,327,Luxury,Four plus bed,Dublin,3006.57,18395,1458154,1842.651282,0.163444958,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
328,328,Luxury,Four plus bed,Dublin,2938.04,18395,1458154,1842.651282,0.159719489,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
329,329,Luxury,All bedrooms,Dublin,2933.85,18395,1458154,1842.651282,0.15949171,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
330,330,Luxury,Four plus bed,Dublin,2933.23,18395,1458154,1842.651282,0.159458005,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
331,331,Luxury,Four plus bed,Dublin,2912.37,18395,1458154,1842.651282,0.158324001,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
332,332,Luxury,Four plus bed,Dublin,2907.53,18395,1458154,1842.651282,0.158060886,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
333,333,Luxury,Three bed,Dublin,2898.88,18395,1458154,1842.651282,0.15759065,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
334,334,Luxury,All bedrooms,Dublin,2865.28,18395,1458154,1842.651282,0.155764066,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
335,335,Luxury,Three bed,Dublin,2813.48,18395,1458154,1842.651282,0.152948084,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
336,336,Luxury,Three bed,Dublin,2788.09,18395,1458154,1842.651282,0.151567817,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
337,337,Luxury,Four plus bed,Dublin,2772.37,18395,1458154,1842.651282,0.150713237,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
338,338,Luxury,Three bed,Dublin,2734.45,18395,1458154,1842.651282,0.148651808,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
339,339,Luxury,Three bed,Dublin,2727.07,18395,1458154,1842.651282,0.148250612,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
340,340,Luxury,Three bed,Dublin,2726.23,18395,1458154,1842.651282,0.148204947,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
341,341,Luxury,Four plus bed,Dublin,2715.31,18395,1458154,1842.651282,0.147611307,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
342,342,Luxury,All bedrooms,Dublin,2709.97,18395,1458154,1842.651282,0.147321011,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
343,343,Luxury,Four plus bed,Dublin,2655.67,18395,1458154,1842.651282,0.144369122,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
344,344,Luxury,Four plus bed,Dublin,2613.35,18395,1458154,1842.651282,0.142068497,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
